dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp,v4.4_system,mrThreshold
2016-11-17 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161118 04:34:31 ,,
2016-11-17 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161118 13:30:18 ,,
2016-11-18 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161121 13:30:18 ,,
2016-11-21 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161121 23:33:20 ,,
2016-11-21 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161122 00:26:47 ,,
2016-11-21 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161122 13:30:19 ,,
2016-11-22 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161123 13:30:16 ,,
2016-11-25 00:00:00,,,,,,,,,,,,,,,,-1.0,,,1.0,,20161128 13:30:17 ,,
2016-11-28 00:00:00,,,,,,,,,,,,,,,,-1.0,,,1.0,,20161129 13:30:12 ,,
2016-11-29 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161129 23:14:13 ,,
2016-11-29 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161130 13:30:18 ,,
2016-11-30 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161130 22:51:04 ,,
2016-11-30 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161201 13:30:15 ,,
2016-12-01 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161201 22:51:35 ,,
2016-12-01 00:00:00,,,,,,,,,,,,,,,,-1.0,,,1.0,,20161202 13:30:15 ,,
2016-12-02 00:00:00,,,,,,,,,,,,,,,,-1.0,,,1.0,,20161202 22:41:36 ,,
2016-12-02 00:00:00,,,,,,,,,,,,,,,,-1.0,,,1.0,,20161205 13:30:15 ,,
2016-12-05 00:00:00,,,,,,,,,,,,,,,,-1.0,,,1.0,,20161205 22:29:24 ,,
2016-12-05 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161206 13:30:14 ,,
2016-12-06 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161207 13:30:17 ,,
2016-12-07 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161207 23:38:39 ,,
2016-12-07 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161208 13:30:12 ,,
2016-12-08 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161209 13:30:16 ,,
2016-12-09 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161212 07:09:38 ,,
2016-12-09 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161212 13:30:17 ,,
2016-12-13 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161214 04:48:50 ,,
2016-12-14 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161215 07:21:22 ,,
2016-12-14 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161215 18:10:12 ,,
2016-12-15 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161215 21:13:36 ,,
2016-12-15 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161216 13:30:19 ,,
2016-12-16 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161216 23:10:12 ,,
2016-12-19 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161220 01:32:21 ,,
2016-12-19 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161220 03:53:01 ,,
2016-12-19 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161220 14:30:15 ,,
2016-12-20 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161220 21:10:20 ,,
2016-12-20 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161221 13:30:21 ,,
2016-12-21 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161221 21:21:48 ,,
2016-12-21 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161222 13:30:16 ,,
2016-12-22 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161222 21:16:53 ,,
2016-12-22 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161223 05:34:43 ,,
2016-12-23 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161223 22:56:15 ,,
2016-12-27 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161228 01:58:56 ,,
2016-12-28 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161228 21:20:54 ,,
2016-12-29 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161230 02:09:05 ,,
2016-12-29 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161230 04:28:14 ,,
2016-12-29 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161230 04:38:56 ,,
2016-12-30 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20161231 01:25:54 ,,
2017-01-03 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170103 22:52:33 ,,
2017-01-04 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170104 23:26:06 ,,
2017-01-05 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170105 21:10:57 ,,
2017-01-06 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170106 21:00:24 ,,
2017-01-09 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170109 22:42:57 ,,
2017-01-10 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170111 01:51:00 ,,
2017-01-11 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170111 22:03:51 ,,
2017-01-12 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170112 21:49:47 ,,
2017-01-13 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170113 21:07:45 ,,
2017-01-17 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170117 22:09:48 ,,
2017-01-18 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170119 19:37:54 ,,
2017-01-19 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170119 21:30:24 ,,
2017-01-20 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170120 23:16:46 ,,
2017-01-23 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170123 20:46:34 ,,
2017-01-24 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170124 20:54:28 ,,
2017-01-25 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170125 20:50:14 ,,
2017-01-26 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170126 20:49:54 ,,
2017-01-27 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170127 20:49:16 ,,
2017-01-30 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170130 20:49:30 ,,
2017-01-31 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170131 20:52:16 ,,
2017-02-01 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170202 02:38:44 ,,
2017-02-02 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170202 20:48:36 ,,
2017-02-03 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170203 20:51:43 ,,
2017-02-06 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170206 20:57:40 ,,
2017-02-07 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170207 21:31:24 ,,
2017-02-07 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170207 21:52:08 ,,
2017-02-08 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170208 20:41:25 ,,
2017-02-08 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170208 21:23:48 ,,
2017-02-08 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170208 21:39:28 ,,
2017-02-09 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170209 21:03:39 ,,
2017-02-10 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170210 21:05:03 ,,
2017-02-13 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170213 21:01:16 ,,
2017-02-14 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170214 20:52:35 ,,
2017-02-15 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170215 20:59:13 ,,
2017-02-16 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170216 20:51:07 ,,
2017-02-17 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170217 21:05:13 ,,
2017-02-20 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170220 20:49:45 ,,
2017-02-21 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170221 20:50:04 ,,
2017-02-22 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170222 21:04:59 ,,
2017-02-23 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170223 20:49:27 ,,
2017-02-24 00:00:00,,,,,,,,,,,,,,,,1.0,,,1.0,,20170224 20:51:05 ,,
