Date,Signal
2016-03-21 03:41:00,-1.0
2016-03-21 03:44:00,1.0
2016-03-21 03:47:00,1.0
2016-03-21 03:50:00,1.0
2016-03-21 03:53:00,1.0
2016-03-21 03:56:00,1.0
2016-03-21 04:01:00,1.0
2016-03-21 04:06:00,1.0
2016-03-21 04:17:00,1.0
2016-03-21 04:24:00,-1.0
2016-03-21 04:27:00,1.0
2016-03-21 04:30:00,-1.0
2016-03-21 04:32:00,-1.0
2016-03-21 04:34:00,-1.0
2016-03-21 04:36:00,1.0
2016-03-21 04:39:00,1.0
2016-03-21 06:46:00,1.0
2016-03-21 06:58:00,1.0
2016-03-21 07:03:00,1.0
2016-03-21 07:09:00,-1.0
2016-03-21 07:14:00,1.0
2016-03-21 07:18:00,1.0
2016-03-21 07:25:00,1.0
2016-03-21 07:32:00,1.0
2016-03-21 07:40:00,1.0
2016-03-21 07:45:00,1.0
2016-03-21 07:53:00,-1.0
2016-03-21 08:10:00,-1.0
2016-03-21 08:57:00,1.0
2016-03-21 10:11:00,1.0
2016-03-21 11:37:00,1.0
2016-03-21 13:04:00,-1.0
2016-03-21 13:38:00,-1.0
2016-03-21 14:06:00,-1.0
2016-03-21 14:28:00,1.0
2016-03-21 14:40:00,1.0
2016-03-21 15:18:00,1.0
2016-03-21 16:00:00,-1.0
2016-03-21 16:32:00,-1.0
2016-03-21 16:58:00,-1.0
2016-03-21 17:30:00,1.0
2016-03-21 17:53:00,-1.0
2016-03-21 18:44:00,1.0
2016-03-21 19:04:00,1.0
2016-03-21 19:13:00,1.0
2016-03-21 19:25:00,-1.0
2016-03-21 19:34:00,1.0
2016-03-21 19:34:00,1.0
2016-03-21 19:34:00,1.0
2016-03-21 19:34:00,1.0
2016-03-21 19:59:00,0.0
2016-03-21 20:05:00,0.0
2016-03-21 20:10:00,0.0
2016-03-21 20:15:00,0.0
2016-03-21 20:23:00,0.0
2016-03-21 20:29:00,0.0
2016-03-21 20:34:00,0.0
2016-03-21 20:41:00,0.0
2016-03-21 20:46:00,0.0
2016-03-21 20:53:00,0.0
2016-03-21 21:00:00,0.0
2016-03-21 21:06:00,0.0
2016-03-21 21:11:00,0.0
2016-03-21 21:21:00,0.0
2016-03-21 21:29:00,0.0
2016-03-21 21:35:00,0.0
2016-03-21 21:42:00,0.0
2016-03-21 21:49:00,0.0
2016-03-21 21:55:00,0.0
2016-03-21 22:05:00,0.0
2016-03-21 22:14:00,0.0
2016-03-21 22:19:00,0.0
2016-03-21 22:26:00,0.0
2016-03-21 22:35:00,0.0
2016-03-21 22:44:00,0.0
2016-03-21 22:51:00,0.0
2016-03-21 23:01:00,0.0
2016-03-21 23:08:00,0.0
2016-03-21 23:15:00,0.0
2016-03-21 23:25:00,0.0
2016-03-21 23:38:00,-1.0
2016-03-21 23:46:00,-1.0
2016-03-21 23:57:00,-1.0
2016-03-22 00:07:00,1.0
2016-03-22 00:18:00,1.0
2016-03-22 00:27:00,1.0
2016-03-22 00:38:00,1.0
2016-03-22 00:47:00,1.0
2016-03-22 00:54:00,1.0
2016-03-22 01:02:00,-1.0
2016-03-22 01:13:00,-1.0
2016-03-22 01:22:00,-1.0
2016-03-22 01:29:00,-1.0
2016-03-22 01:38:00,-1.0
2016-03-22 01:47:00,-1.0
2016-03-22 01:57:00,1.0
2016-03-22 02:04:00,-1.0
2016-03-22 02:11:00,-1.0
2016-03-22 02:21:00,-1.0
2016-03-22 02:32:00,-1.0
2016-03-22 02:40:00,-1.0
2016-03-22 02:50:00,1.0
2016-03-22 02:58:00,-1.0
2016-03-22 03:08:00,-1.0
2016-03-22 03:18:00,1.0
2016-03-22 03:27:00,-1.0
2016-03-22 03:39:00,1.0
2016-03-22 03:47:00,-1.0
2016-03-22 03:56:00,1.0
2016-03-22 04:04:00,1.0
2016-03-22 04:14:00,1.0
2016-03-22 04:24:00,1.0
2016-03-22 04:34:00,1.0
2016-03-22 04:42:00,1.0
2016-03-22 04:51:00,1.0
2016-03-22 05:00:00,-1.0
2016-03-22 05:08:00,1.0
2016-03-22 05:25:00,1.0
2016-03-22 05:33:00,1.0
2016-03-22 05:42:00,1.0
2016-03-22 05:48:00,1.0
2016-03-22 05:59:00,1.0
2016-03-22 06:10:00,-1.0
2016-03-22 06:18:00,-1.0
2016-03-22 06:26:00,-1.0
2016-03-22 06:37:00,-1.0
2016-03-22 06:45:00,-1.0
2016-03-22 06:52:00,-1.0
2016-03-22 07:02:00,-1.0
2016-03-22 07:16:00,1.0
2016-03-22 07:25:00,1.0
2016-03-22 07:38:00,1.0
2016-03-22 07:46:00,-1.0
2016-03-22 07:53:00,1.0
2016-03-22 08:03:00,1.0
2016-03-22 08:15:00,1.0
2016-03-22 08:24:00,-1.0
2016-03-22 08:34:00,-1.0
2016-03-22 08:44:00,-1.0
2016-03-22 08:55:00,-1.0
2016-03-22 09:05:00,-1.0
2016-03-22 09:15:00,1.0
2016-03-22 09:24:00,-1.0
2016-03-22 09:33:00,1.0
2016-03-22 09:42:00,1.0
2016-03-22 09:53:00,1.0
2016-03-22 10:02:00,1.0
2016-03-22 10:10:00,1.0
2016-03-22 10:21:00,1.0
2016-03-22 10:31:00,1.0
2016-03-22 10:41:00,-1.0
2016-03-22 10:51:00,-1.0
2016-03-22 10:59:00,1.0
2016-03-22 11:08:00,-1.0
2016-03-22 11:17:00,-1.0
2016-03-22 11:28:00,1.0
2016-03-22 11:42:00,-1.0
2016-03-22 11:53:00,-1.0
2016-03-22 12:02:00,1.0
2016-03-22 12:12:00,1.0
2016-03-22 12:19:00,-1.0
2016-03-22 12:27:00,1.0
2016-03-22 12:35:00,-1.0
2016-03-22 12:45:00,1.0
2016-03-22 12:54:00,1.0
2016-03-22 13:00:00,-1.0
2016-03-22 13:12:00,-1.0
2016-03-22 13:19:00,-1.0
2016-03-22 13:27:00,1.0
2016-03-22 13:37:00,1.0
2016-03-22 13:45:00,-1.0
2016-03-22 13:56:00,1.0
2016-03-22 14:06:00,-1.0
2016-03-22 14:15:00,1.0
2016-03-22 14:24:00,-1.0
2016-03-22 14:34:00,-1.0
2016-03-22 14:42:00,-1.0
2016-03-22 14:49:00,-1.0
2016-03-22 14:59:00,-1.0
2016-03-22 15:08:00,-1.0
2016-03-22 15:18:00,-1.0
2016-03-22 15:27:00,-1.0
2016-03-22 15:35:00,-1.0
2016-03-22 15:43:00,1.0
2016-03-22 15:52:00,-1.0
2016-03-22 16:01:00,1.0
2016-03-22 16:19:00,-1.0
2016-03-22 16:30:00,-1.0
2016-03-22 16:40:00,1.0
2016-03-22 16:48:00,-1.0
2016-03-22 16:58:00,-1.0
2016-03-22 16:58:00,-1.0
2016-03-22 17:18:00,1.0
2016-03-22 17:30:00,-1.0
2016-03-22 17:40:00,-1.0
2016-03-22 17:48:00,1.0
2016-03-22 17:56:00,-1.0
2016-03-22 18:05:00,-1.0
2016-03-22 18:15:00,1.0
2016-03-22 18:25:00,1.0
2016-03-22 18:34:00,1.0
2016-03-22 18:44:00,1.0
2016-03-22 18:53:00,-1.0
2016-03-22 19:05:00,-1.0
2016-03-22 19:16:00,1.0
2016-03-22 19:27:00,1.0
2016-03-22 19:39:00,1.0
2016-03-22 19:49:00,1.0
2016-03-22 19:58:00,-1.0
2016-03-22 20:14:00,1.0
2016-03-22 20:32:00,1.0
2016-03-22 20:44:00,1.0
2016-03-22 20:57:00,1.0
2016-03-22 21:09:00,-1.0
2016-03-22 21:20:00,1.0
2016-03-22 21:30:00,1.0
2016-03-22 21:44:00,1.0
2016-03-22 21:55:00,-1.0
2016-03-22 22:05:00,1.0
2016-03-22 22:23:00,-1.0
2016-03-22 22:32:00,1.0
2016-03-22 22:42:00,-1.0
2016-03-22 22:52:00,-1.0
2016-03-22 23:05:00,-1.0
2016-03-22 23:15:00,1.0
2016-03-22 23:26:00,1.0
2016-03-22 23:36:00,1.0
2016-03-22 23:45:00,-1.0
2016-03-22 23:59:00,-1.0
2016-03-23 00:12:00,-1.0
2016-03-23 00:25:00,-1.0
2016-03-23 00:36:00,1.0
2016-03-23 00:45:00,-1.0
2016-03-23 00:55:00,1.0
2016-03-23 01:05:00,1.0
2016-03-23 01:14:00,-1.0
2016-03-23 01:27:00,1.0
2016-03-23 01:35:00,1.0
2016-03-23 01:44:00,1.0
2016-03-23 01:55:00,-1.0
2016-03-23 02:05:00,-1.0
2016-03-23 02:16:00,1.0
2016-03-23 02:28:00,-1.0
2016-03-23 02:38:00,-1.0
2016-03-23 02:49:00,-1.0
2016-03-23 03:03:00,-1.0
2016-03-23 03:13:00,-1.0
2016-03-23 03:23:00,-1.0
2016-03-23 03:34:00,-1.0
2016-03-23 03:43:00,-1.0
2016-03-23 03:53:00,-1.0
2016-03-23 04:02:00,-1.0
2016-03-23 04:13:00,1.0
2016-03-23 04:24:00,-1.0
2016-03-23 04:33:00,-1.0
2016-03-23 04:55:00,-1.0
2016-03-23 05:05:00,1.0
2016-03-23 05:14:00,-1.0
2016-03-23 05:26:00,-1.0
2016-03-23 05:47:00,-1.0
2016-03-23 05:59:00,-1.0
2016-03-23 06:09:00,-1.0
2016-03-23 06:23:00,1.0
2016-03-23 06:33:00,1.0
2016-03-23 06:45:00,-1.0
2016-03-23 06:59:00,1.0
2016-03-23 07:13:00,-1.0
2016-03-23 07:26:00,1.0
2016-03-23 07:38:00,1.0
2016-03-23 07:49:00,-1.0
2016-03-23 08:03:00,-1.0
2016-03-23 08:16:00,-1.0
2016-03-23 08:30:00,-1.0
2016-03-23 08:45:00,1.0
2016-03-23 09:01:00,-1.0
2016-03-23 09:21:00,1.0
2016-03-23 09:45:00,1.0
2016-03-23 10:10:00,1.0
2016-03-23 10:34:00,-1.0
2016-03-23 10:59:00,-1.0
2016-03-23 11:22:00,1.0
2016-03-23 11:48:00,-1.0
2016-03-23 12:16:00,1.0
2016-03-23 12:41:00,1.0
2016-03-23 13:05:00,1.0
2016-03-23 13:32:00,-1.0
2016-03-23 14:01:00,1.0
2016-03-23 14:31:00,1.0
2016-03-23 15:01:00,-1.0
2016-03-23 15:29:00,-1.0
2016-03-23 15:52:00,-1.0
2016-03-23 16:18:00,-1.0
2016-03-23 16:45:00,-1.0
2016-03-23 16:58:00,1.0
2016-03-23 17:38:00,1.0
2016-03-23 18:03:00,1.0
2016-03-23 18:28:00,-1.0
2016-03-23 18:52:00,-1.0
2016-03-23 19:28:00,1.0
2016-03-23 19:56:00,-1.0
2016-03-23 20:29:00,1.0
2016-03-23 20:55:00,-1.0
2016-03-23 21:29:00,1.0
2016-03-23 21:57:00,-1.0
2016-03-23 22:36:00,1.0
2016-03-23 23:12:00,-1.0
2016-03-23 23:45:00,1.0
2016-03-24 00:15:00,1.0
2016-03-24 00:43:00,-1.0
2016-03-24 01:10:00,1.0
2016-03-24 01:36:00,1.0
2016-03-24 02:02:00,-1.0
2016-03-24 02:42:00,-1.0
2016-03-24 03:08:00,-1.0
2016-03-24 03:34:00,1.0
2016-03-24 04:00:00,-1.0
2016-03-24 04:27:00,1.0
2016-03-24 04:52:00,-1.0
2016-03-24 05:19:00,1.0
2016-03-24 05:45:00,1.0
2016-03-24 06:13:00,1.0
2016-03-24 06:43:00,-1.0
2016-03-24 07:10:00,-1.0
2016-03-24 07:37:00,-1.0
2016-03-24 08:01:00,1.0
2016-03-24 08:28:00,1.0
2016-03-24 08:56:00,-1.0
2016-03-24 09:23:00,1.0
2016-03-24 10:19:00,-1.0
2016-03-24 11:03:00,1.0
2016-03-24 11:30:00,-1.0
2016-03-24 11:55:00,-1.0
2016-03-24 12:22:00,1.0
2016-03-24 12:48:00,1.0
2016-03-24 13:15:00,-1.0
2016-03-24 13:43:00,-1.0
2016-03-24 14:08:00,1.0
2016-03-24 14:32:00,1.0
2016-03-24 14:57:00,1.0
2016-03-24 15:26:00,-1.0
2016-03-24 15:52:00,1.0
2016-03-24 16:20:00,1.0
2016-03-24 16:50:00,-1.0
2016-03-24 17:15:00,-1.0
2016-03-24 17:40:00,1.0
2016-03-24 18:04:00,-1.0
2016-03-24 18:28:00,-1.0
2016-03-24 18:57:00,-1.0
2016-03-24 19:22:00,1.0
2016-03-24 19:48:00,1.0
2016-03-24 20:18:00,1.0
2016-03-24 20:48:00,-1.0
2016-03-24 21:17:00,-1.0
2016-03-24 21:54:00,-1.0
2016-03-24 22:39:00,-1.0
2016-03-24 23:20:00,-1.0
2016-03-25 00:00:00,1.0
2016-03-25 00:46:00,-1.0
2016-03-25 01:34:00,1.0
2016-03-25 02:21:00,-1.0
2016-03-25 03:00:00,1.0
2016-03-25 03:41:00,-1.0
2016-03-25 04:08:00,-1.0
2016-03-25 04:16:00,-1.0
2016-03-25 04:24:00,-1.0
2016-03-25 04:38:00,1.0
2016-03-25 04:47:00,1.0
2016-03-25 04:55:00,1.0
2016-03-25 05:03:00,-1.0
2016-03-25 05:11:00,-1.0
2016-03-25 05:19:00,1.0
2016-03-25 05:27:00,1.0
2016-03-25 05:35:00,1.0
2016-03-25 05:45:00,1.0
2016-03-25 06:41:00,1.0
2016-03-25 06:56:00,1.0
2016-03-25 07:10:00,1.0
2016-03-25 07:24:00,-1.0
2016-03-25 07:37:00,-1.0
2016-03-25 07:50:00,1.0
2016-03-25 08:03:00,-1.0
2016-03-25 08:16:00,-1.0
2016-03-25 08:30:00,1.0
2016-03-25 08:46:00,-1.0
2016-03-25 09:01:00,-1.0
2016-03-25 09:16:00,1.0
2016-03-25 09:32:00,1.0
2016-03-25 09:46:00,1.0
2016-03-25 09:59:00,1.0
2016-03-25 10:15:00,1.0
2016-03-25 10:29:00,-1.0
2016-03-25 10:46:00,1.0
2016-03-25 11:03:00,1.0
2016-03-25 11:29:00,1.0
2016-03-25 11:48:00,-1.0
2016-03-25 12:00:00,1.0
2016-03-25 12:16:00,-1.0
2016-03-25 12:32:00,-1.0
2016-03-25 12:51:00,-1.0
2016-03-25 13:05:00,1.0
2016-03-25 13:31:00,-1.0
2016-03-25 13:44:00,-1.0
2016-03-25 14:00:00,1.0
2016-03-25 14:17:00,-1.0
2016-03-25 14:33:00,-1.0
2016-03-25 14:47:00,-1.0
2016-03-25 15:01:00,-1.0
2016-03-25 15:16:00,-1.0
2016-03-25 15:31:00,1.0
2016-03-25 15:46:00,1.0
2016-03-25 16:02:00,1.0
2016-03-25 16:18:00,1.0
2016-03-25 16:31:00,-1.0
2016-03-25 16:45:00,-1.0
2016-03-25 16:58:00,-1.0
2016-03-25 16:58:00,-1.0
2016-03-27 22:48:00,-1.0
